date,T1,T2,T3,T4,T5,PM2.5
2013-08-12,0.04097351729893258,-0.07677779218566816,-0.20660402378856227,-0.3908923179112082,-0.06528579734205074,0.08894010447229139
2013-08-19,-0.07677779218566816,-0.20660402378856227,-0.3908923179112082,-0.06528579734205074,0.08894010447229139,-0.2556531901863205
2013-08-26,-0.20660402378856227,-0.3908923179112082,-0.06528579734205074,0.08894010447229139,-0.2556531901863205,-0.5213847521137326
2013-09-02,-0.3908923179112082,-0.06528579734205074,0.08894010447229139,-0.2556531901863205,-0.5213847521137326,-0.2226761615046359
2013-09-09,-0.06528579734205074,0.08894010447229139,-0.2556531901863205,-0.5213847521137326,-0.2226761615046359,-0.13540362095310715
2013-09-16,0.08894010447229139,-0.2556531901863205,-0.5213847521137326,-0.2226761615046359,-0.13540362095310715,-0.02348158421526901
2013-09-23,-0.2556531901863205,-0.5213847521137326,-0.2226761615046359,-0.13540362095310715,-0.02348158421526901,0.4505700165196221
2013-09-30,-0.5213847521137326,-0.2226761615046359,-0.13540362095310715,-0.02348158421526901,0.4505700165196221,0.7335910072615928
2013-10-07,-0.2226761615046359,-0.13540362095310715,-0.02348158421526901,0.4505700165196221,0.7335910072615928,-0.12282904688509122
2013-10-14,-0.13540362095310715,-0.02348158421526901,0.4505700165196221,0.7335910072615928,-0.12282904688509122,-0.04546627000305879
2013-10-21,-0.02348158421526901,0.4505700165196221,0.7335910072615928,-0.12282904688509122,-0.04546627000305879,-0.05087916612505222
2013-10-28,0.4505700165196221,0.7335910072615928,-0.12282904688509122,-0.04546627000305879,-0.05087916612505222,0.7718810444179836
2013-11-04,0.7335910072615928,-0.12282904688509122,-0.04546627000305879,-0.05087916612505222,0.7718810444179836,-0.08210741298270799
2013-11-11,-0.12282904688509122,-0.04546627000305879,-0.05087916612505222,0.7718810444179836,-0.08210741298270799,-0.2340016056983455
2013-11-18,-0.04546627000305879,-0.05087916612505222,0.7718810444179836,-0.08210741298270799,-0.2340016056983455,-0.11832716275174808
2013-11-25,-0.05087916612505222,0.7718810444179836,-0.08210741298270799,-0.2340016056983455,-0.11832716275174808,-0.6617036746607994
2013-12-02,0.7718810444179836,-0.08210741298270799,-0.2340016056983455,-0.11832716275174808,-0.6617036746607994,0.4289532562584471
2013-12-09,-0.08210741298270799,-0.2340016056983455,-0.11832716275174808,-0.6617036746607994,0.4289532562584471,-0.5083938014209485
2013-12-16,-0.2340016056983455,-0.11832716275174808,-0.6617036746607994,0.4289532562584471,-0.5083938014209485,-0.08294016623224547
2013-12-23,-0.11832716275174808,-0.6617036746607994,0.4289532562584471,-0.5083938014209485,-0.08294016623224547,0.07086935895732764
2013-12-30,-0.6617036746607994,0.4289532562584471,-0.5083938014209485,-0.08294016623224547,0.07086935895732764,-0.08976043671728598
2014-01-06,0.4289532562584471,-0.5083938014209485,-0.08294016623224547,0.07086935895732764,-0.08976043671728598,-0.05501801388923983
2014-01-13,-0.5083938014209485,-0.08294016623224547,0.07086935895732764,-0.08976043671728598,-0.05501801388923983,0.6670706349458813
2014-01-20,-0.08294016623224547,0.07086935895732764,-0.08976043671728598,-0.05501801388923983,0.6670706349458813,0.2250701285748838
2014-01-27,0.07086935895732764,-0.08976043671728598,-0.05501801388923983,0.6670706349458813,0.2250701285748838,0.27666760540154106
2014-02-03,-0.08976043671728598,-0.05501801388923983,0.6670706349458813,0.2250701285748838,0.27666760540154106,-0.19301353349876807
2014-02-10,-0.05501801388923983,0.6670706349458813,0.2250701285748838,0.27666760540154106,-0.19301353349876807,1.4553299424745665
2014-02-17,0.6670706349458813,0.2250701285748838,0.27666760540154106,-0.19301353349876807,1.4553299424745665,1.3683238402202318
2014-02-24,0.2250701285748838,0.27666760540154106,-0.19301353349876807,1.4553299424745665,1.3683238402202318,0.9812181716028032
2014-03-03,0.27666760540154106,-0.19301353349876807,1.4553299424745665,1.3683238402202318,0.9812181716028032,0.09860004216692622
2014-03-10,-0.19301353349876807,1.4553299424745665,1.3683238402202318,0.9812181716028032,0.09860004216692622,-0.10051125979748657
2014-03-17,1.4553299424745665,1.3683238402202318,0.9812181716028032,0.09860004216692622,-0.10051125979748657,-0.3779013672184237
2014-03-24,1.3683238402202318,0.9812181716028032,0.09860004216692622,-0.10051125979748657,-0.3779013672184237,1.1868419886625141
2014-03-31,0.9812181716028032,0.09860004216692622,-0.10051125979748657,-0.3779013672184237,1.1868419886625141,-0.2352424294114852
2014-04-07,0.09860004216692622,-0.10051125979748657,-0.3779013672184237,1.1868419886625141,-0.2352424294114852,0.8550064310441591
2014-04-14,-0.10051125979748657,-0.3779013672184237,1.1868419886625141,-0.2352424294114852,0.8550064310441591,0.73848763911153
2014-04-21,-0.3779013672184237,1.1868419886625141,-0.2352424294114852,0.8550064310441591,0.73848763911153,0.3968999211725621
2014-04-28,1.1868419886625141,-0.2352424294114852,0.8550064310441591,0.73848763911153,0.3968999211725621,-0.10248559025273596
2014-05-05,-0.2352424294114852,0.8550064310441591,0.73848763911153,0.3968999211725621,-0.10248559025273596,-0.3789006711178679
2014-05-12,0.8550064310441591,0.73848763911153,0.3968999211725621,-0.10248559025273596,-0.3789006711178679,-0.3832143756931299
2014-05-19,0.73848763911153,0.3968999211725621,-0.10248559025273596,-0.3789006711178679,-0.3832143756931299,0.22014870646941825
2014-05-26,0.3968999211725621,-0.10248559025273596,-0.3789006711178679,-0.3832143756931299,0.22014870646941825,-0.3764856866942102
2014-06-02,-0.10248559025273596,-0.3789006711178679,-0.3832143756931299,0.22014870646941825,-0.3764856866942102,-0.5303701810475703
2014-06-09,-0.3789006711178679,-0.3832143756931299,0.22014870646941825,-0.3764856866942102,-0.5303701810475703,-0.4318139408214524
2014-06-16,-0.3832143756931299,0.22014870646941825,-0.3764856866942102,-0.5303701810475703,-0.4318139408214524,-0.09490732196865824
2014-06-23,0.22014870646941825,-0.3764856866942102,-0.5303701810475703,-0.4318139408214524,-0.09490732196865824,-0.3529937388960858
2014-06-30,-0.3764856866942102,-0.5303701810475703,-0.4318139408214524,-0.09490732196865824,-0.3529937388960858,0.8659987739380532
2014-07-07,-0.5303701810475703,-0.4318139408214524,-0.09490732196865824,-0.3529937388960858,0.8659987739380532,-0.3437584839873867
2014-07-14,-0.4318139408214524,-0.09490732196865824,-0.3529937388960858,0.8659987739380532,-0.3437584839873867,0.2031105749838812
2014-07-21,-0.09490732196865824,-0.3529937388960858,0.8659987739380532,-0.3437584839873867,0.2031105749838812,-0.37782768033435604
2014-07-28,-0.3529937388960858,0.8659987739380532,-0.3437584839873867,0.2031105749838812,-0.37782768033435604,0.7720135155700791
2014-08-04,0.8659987739380532,-0.3437584839873867,0.2031105749838812,-0.37782768033435604,0.7720135155700791,-0.4406909622335496
2014-08-11,-0.3437584839873867,0.2031105749838812,-0.37782768033435604,0.7720135155700791,-0.4406909622335496,-0.5322938410540036
2014-08-18,0.2031105749838812,-0.37782768033435604,0.7720135155700791,-0.4406909622335496,-0.5322938410540036,-0.036056158283285004
2014-08-25,-0.37782768033435604,0.7720135155700791,-0.4406909622335496,-0.5322938410540036,-0.036056158283285004,-0.28759760483857805
2014-09-01,0.7720135155700791,-0.4406909622335496,-0.5322938410540036,-0.036056158283285004,-0.28759760483857805,0.05002550237874715
2014-09-08,-0.4406909622335496,-0.5322938410540036,-0.036056158283285004,-0.28759760483857805,0.05002550237874715,-0.282134743521612
2014-09-15,-0.5322938410540036,-0.036056158283285004,-0.28759760483857805,0.05002550237874715,-0.282134743521612,-0.1052496471586836
2014-09-22,-0.036056158283285004,-0.28759760483857805,0.05002550237874715,-0.282134743521612,-0.1052496471586836,-0.14423080539820438
2014-09-29,-0.28759760483857805,0.05002550237874715,-0.282134743521612,-0.1052496471586836,-0.14423080539820438,-0.2878807409434208
2014-10-06,0.05002550237874715,-0.282134743521612,-0.1052496471586836,-0.14423080539820438,-0.2878807409434208,1.5456919762105497
2014-10-13,-0.282134743521612,-0.1052496471586836,-0.14423080539820438,-0.2878807409434208,1.5456919762105497,-0.00625211182429679
2014-10-20,-0.1052496471586836,-0.14423080539820438,-0.2878807409434208,1.5456919762105497,-0.00625211182429679,1.0867533542292742
2014-10-27,-0.14423080539820438,-0.2878807409434208,1.5456919762105497,-0.00625211182429679,1.0867533542292742,0.05597966674161189
2014-11-03,-0.2878807409434208,1.5456919762105497,-0.00625211182429679,1.0867533542292742,0.05597966674161189,-0.3076504313154126
2014-11-10,1.5456919762105497,-0.00625211182429679,1.0867533542292742,0.05597966674161189,-0.3076504313154126,-0.40263413872968745
2014-11-17,-0.00625211182429679,1.0867533542292742,0.05597966674161189,-0.3076504313154126,-0.40263413872968745,0.6810442772157775
2014-11-24,1.0867533542292742,0.05597966674161189,-0.3076504313154126,-0.40263413872968745,0.6810442772157775,0.5876760256202916
2014-12-01,0.05597966674161189,-0.3076504313154126,-0.40263413872968745,0.6810442772157775,0.5876760256202916,-0.5295208154756994
2014-12-08,-0.3076504313154126,-0.40263413872968745,0.6810442772157775,0.5876760256202916,-0.5295208154756994,-0.0478812544267175
2014-12-15,-0.40263413872968745,0.6810442772157775,0.5876760256202916,-0.5295208154756994,-0.0478812544267175,-0.37277173542924463
2014-12-22,0.6810442772157775,0.5876760256202916,-0.5295208154756994,-0.0478812544267175,-0.37277173542924463,-0.01168992642979033
2014-12-29,0.5876760256202916,-0.5295208154756994,-0.0478812544267175,-0.37277173542924463,-0.01168992642979033,-0.04634076777171661
2015-01-05,-0.5295208154756994,-0.0478812544267175,-0.37277173542924463,-0.01168992642979033,-0.04634076777171661,0.05671255371519085
2015-01-12,-0.0478812544267175,-0.37277173542924463,-0.01168992642979033,-0.04634076777171661,0.05671255371519085,1.137009991467535
2015-01-19,-0.37277173542924463,-0.01168992642979033,-0.04634076777171661,0.05671255371519085,1.137009991467535,0.5080731211256756
2015-01-26,-0.01168992642979033,-0.04634076777171661,0.05671255371519085,1.137009991467535,0.5080731211256756,-0.3562947958353264
2015-02-02,-0.04634076777171661,0.05671255371519085,1.137009991467535,0.5080731211256756,-0.3562947958353264,-0.19586767541211825
2015-02-09,0.05671255371519085,1.137009991467535,0.5080731211256756,-0.3562947958353264,-0.19586767541211825,0.7725169325074893
2015-02-16,1.137009991467535,0.5080731211256756,-0.3562947958353264,-0.19586767541211825,0.7725169325074893,0.4633885423113304
2015-02-23,0.5080731211256756,-0.3562947958353264,-0.19586767541211825,0.7725169325074893,0.4633885423113304,-0.1939677642946546
2015-03-02,-0.3562947958353264,-0.19586767541211825,0.7725169325074893,0.4633885423113304,-0.1939677642946546,0.3646395731973662
2015-03-09,-0.19586767541211825,0.7725169325074893,0.4633885423113304,-0.1939677642946546,0.3646395731973662,-0.2970410266883336
2015-03-16,0.7725169325074893,0.4633885423113304,-0.1939677642946546,0.3646395731973662,-0.2970410266883336,0.033978390002817216
2015-03-23,0.4633885423113304,-0.1939677642946546,0.3646395731973662,-0.2970410266883336,0.033978390002817216,0.13059437927149942
2015-03-30,-0.1939677642946546,0.3646395731973662,-0.2970410266883336,0.033978390002817216,0.13059437927149942,0.006755558047464818
2015-04-06,0.3646395731973662,-0.2970410266883336,0.033978390002817216,0.13059437927149942,0.006755558047464818,0.022161600020551783
2015-04-13,-0.2970410266883336,0.033978390002817216,0.13059437927149942,0.006755558047464818,0.022161600020551783,-0.20055836342489208
2015-04-20,0.033978390002817216,0.13059437927149942,0.006755558047464818,0.022161600020551783,-0.20055836342489208,-0.25756586256567976
2015-04-27,0.13059437927149942,0.006755558047464818,0.022161600020551783,-0.20055836342489208,-0.25756586256567976,0.12491641958600358
2015-05-04,0.006755558047464818,0.022161600020551783,-0.20055836342489208,-0.25756586256567976,0.12491641958600358,-0.5685185860375552
2015-05-11,0.022161600020551783,-0.20055836342489208,-0.25756586256567976,0.12491641958600358,-0.5685185860375552,-0.37156413636077257
2015-05-18,-0.20055836342489208,-0.25756586256567976,0.12491641958600358,-0.5685185860375552,-0.37156413636077257,-0.22107890202267524
2015-05-25,-0.25756586256567976,0.12491641958600358,-0.5685185860375552,-0.37156413636077257,-0.22107890202267524,0.07994636937728668
2015-06-01,0.12491641958600358,-0.5685185860375552,-0.37156413636077257,-0.22107890202267524,0.07994636937728668,-0.4260434523427169
2015-06-08,-0.5685185860375552,-0.37156413636077257,-0.22107890202267524,0.07994636937728668,-0.4260434523427169,-0.5226172696657052
2015-06-15,-0.37156413636077257,-0.22107890202267524,0.07994636937728668,-0.4260434523427169,-0.5226172696657052,-0.5056459294107608
2015-06-22,-0.22107890202267524,0.07994636937728668,-0.4260434523427169,-0.5226172696657052,-0.5056459294107608,0.7489803300557041
2015-06-29,0.07994636937728668,-0.4260434523427169,-0.5226172696657052,-0.5056459294107608,0.7489803300557041,-0.4259058521444575
2015-07-06,-0.4260434523427169,-0.5226172696657052,-0.5056459294107608,0.7489803300557041,-0.4259058521444575,0.19561579573804366
2015-07-13,-0.5226172696657052,-0.5056459294107608,0.7489803300557041,-0.4259058521444575,0.19561579573804366,-0.4113697416886644
2015-07-20,-0.5056459294107608,0.7489803300557041,-0.4259058521444575,0.19561579573804366,-0.4113697416886644,-0.05286032101152685
2015-07-27,0.7489803300557041,-0.4259058521444575,0.19561579573804366,-0.4113697416886644,-0.05286032101152685,-0.2514561992939659
2015-08-03,-0.4259058521444575,0.19561579573804366,-0.4113697416886644,-0.05286032101152685,-0.2514561992939659,-0.3532853093900677
2015-08-10,0.19561579573804366,-0.4113697416886644,-0.05286032101152685,-0.2514561992939659,-0.3532853093900677,-0.2753728298780253
2015-08-17,-0.4113697416886644,-0.05286032101152685,-0.2514561992939659,-0.3532853093900677,-0.2753728298780253,-0.4633418506209698
2015-08-24,-0.05286032101152685,-0.2514561992939659,-0.3532853093900677,-0.2753728298780253,-0.4633418506209698,-0.7769104707454552
2015-08-31,-0.2514561992939659,-0.3532853093900677,-0.2753728298780253,-0.4633418506209698,-0.7769104707454552,-0.7593179350306754
2015-09-07,-0.3532853093900677,-0.2753728298780253,-0.4633418506209698,-0.7769104707454552,-0.7593179350306754,-0.7432885746319722
2015-09-14,-0.2753728298780253,-0.4633418506209698,-0.7769104707454552,-0.7593179350306754,-0.7432885746319722,0.10955214273262492
2015-09-21,-0.4633418506209698,-0.7769104707454552,-0.7593179350306754,-0.7432885746319722,0.10955214273262492,-0.13296371804594828
2015-09-28,-0.7769104707454552,-0.7593179350306754,-0.7432885746319722,0.10955214273262492,-0.13296371804594828,-0.3658189937921096
2015-10-05,-0.7593179350306754,-0.7432885746319722,0.10955214273262492,-0.13296371804594828,-0.3658189937921096,-0.1534923772105556
2015-10-12,-0.7432885746319722,0.10955214273262492,-0.13296371804594828,-0.3658189937921096,-0.1534923772105556,0.15657462797394878
2015-10-19,0.10955214273262492,-0.13296371804594828,-0.3658189937921096,-0.1534923772105556,0.15657462797394878,-0.38897698543727216
2015-10-26,-0.13296371804594828,-0.3658189937921096,-0.1534923772105556,0.15657462797394878,-0.38897698543727216,-0.6696565750505259
2015-11-02,-0.3658189937921096,-0.1534923772105556,0.15657462797394878,-0.38897698543727216,-0.6696565750505259,0.2710401638512727
2015-11-09,-0.1534923772105556,0.15657462797394878,-0.38897698543727216,-0.6696565750505259,0.2710401638512727,0.7559051814995953
2015-11-16,0.15657462797394878,-0.38897698543727216,-0.6696565750505259,0.2710401638512727,0.7559051814995953,-0.16338172934255715
2015-11-23,-0.38897698543727216,-0.6696565750505259,0.2710401638512727,0.7559051814995953,-0.16338172934255715,0.1987135950836655
2015-11-30,-0.6696565750505259,0.2710401638512727,0.7559051814995953,-0.16338172934255715,0.1987135950836655,0.3574659737579505
2015-12-07,0.2710401638512727,0.7559051814995953,-0.16338172934255715,0.1987135950836655,0.3574659737579505,0.8908814837768899
2015-12-14,0.7559051814995953,-0.16338172934255715,0.1987135950836655,0.3574659737579505,0.8908814837768899,-0.08106083050745723
2015-12-21,-0.16338172934255715,0.1987135950836655,0.3574659737579505,0.8908814837768899,-0.08106083050745723,1.7512821411990236
2015-12-28,0.1987135950836655,0.3574659737579505,0.8908814837768899,-0.08106083050745723,1.7512821411990236,0.9371218635489952
2016-01-04,0.3574659737579505,0.8908814837768899,-0.08106083050745723,1.7512821411990236,0.9371218635489952,-0.5390594308802316
2016-01-11,0.8908814837768899,-0.08106083050745723,1.7512821411990236,0.9371218635489952,-0.5390594308802316,-0.3918083464857003
2016-01-18,-0.08106083050745723,1.7512821411990236,0.9371218635489952,-0.5390594308802316,-0.3918083464857003,-0.42734199175745
2016-01-25,1.7512821411990236,0.9371218635489952,-0.5390594308802316,-0.3918083464857003,-0.42734199175745,-0.3480888008849813
2016-02-01,0.9371218635489952,-0.5390594308802316,-0.3918083464857003,-0.42734199175745,-0.3480888008849813,-0.7101533014615478
2016-02-08,-0.5390594308802316,-0.3918083464857003,-0.42734199175745,-0.3480888008849813,-0.7101533014615478,0.09930435648655662
2016-02-15,-0.3918083464857003,-0.42734199175745,-0.3480888008849813,-0.7101533014615478,0.09930435648655662,-0.67385356594288
2016-02-22,-0.42734199175745,-0.3480888008849813,-0.7101533014615478,0.09930435648655662,-0.67385356594288,-0.5860730672804624
2016-02-29,-0.3480888008849813,-0.7101533014615478,0.09930435648655662,-0.67385356594288,-0.5860730672804624,0.7516534466153909
2016-03-07,-0.7101533014615478,0.09930435648655662,-0.67385356594288,-0.5860730672804624,0.7516534466153909,-0.6161354595887653
2016-03-14,0.09930435648655662,-0.67385356594288,-0.5860730672804624,0.7516534466153909,-0.6161354595887653,0.6734828349673195
2016-03-21,-0.67385356594288,-0.5860730672804624,0.7516534466153909,-0.6161354595887653,0.6734828349673195,-0.5441772726675593
2016-03-28,-0.5860730672804624,0.7516534466153909,-0.6161354595887653,0.6734828349673195,-0.5441772726675593,-0.5157886930194978
2016-04-04,0.7516534466153909,-0.6161354595887653,0.6734828349673195,-0.5441772726675593,-0.5157886930194978,-0.2708092993279025
2016-04-11,-0.6161354595887653,0.6734828349673195,-0.5441772726675593,-0.5157886930194978,-0.2708092993279025,-0.3655517006417683
2016-04-18,0.6734828349673195,-0.5441772726675593,-0.5157886930194978,-0.2708092993279025,-0.3655517006417683,-0.24513558075864794
2016-04-25,-0.5441772726675593,-0.5157886930194978,-0.2708092993279025,-0.3655517006417683,-0.24513558075864794,0.5979460878680952
2016-05-02,-0.5157886930194978,-0.2708092993279025,-0.3655517006417683,-0.24513558075864794,0.5979460878680952,-0.4059153147608368
2016-05-09,-0.2708092993279025,-0.3655517006417683,-0.24513558075864794,0.5979460878680952,-0.4059153147608368,-0.3449801878564681
2016-05-16,-0.3655517006417683,-0.24513558075864794,0.5979460878680952,-0.4059153147608368,-0.3449801878564681,-0.19676092312168653
2016-05-23,-0.24513558075864794,0.5979460878680952,-0.4059153147608368,-0.3449801878564681,-0.19676092312168653,-0.5369489317189179
2016-05-30,0.5979460878680952,-0.4059153147608368,-0.3449801878564681,-0.19676092312168653,-0.5369489317189179,0.1203263821054016
2016-06-06,-0.4059153147608368,-0.3449801878564681,-0.19676092312168653,-0.5369489317189179,0.1203263821054016,-0.10992137151726007
2016-06-13,-0.3449801878564681,-0.19676092312168653,-0.5369489317189179,0.1203263821054016,-0.10992137151726007,-0.6317079453551168
2016-06-20,-0.19676092312168653,-0.5369489317189179,0.1203263821054016,-0.10992137151726007,-0.6317079453551168,-0.3588813684843021
2016-06-27,-0.5369489317189179,0.1203263821054016,-0.10992137151726007,-0.6317079453551168,-0.3588813684843021,-0.3312412552030213
2016-07-04,0.1203263821054016,-0.10992137151726007,-0.6317079453551168,-0.3588813684843021,-0.3312412552030213,0.21595989351025868
2016-07-11,-0.10992137151726007,-0.6317079453551168,-0.3588813684843021,-0.3312412552030213,0.21595989351025868,-0.4737240826954224
2016-07-18,-0.6317079453551168,-0.3588813684843021,-0.3312412552030213,0.21595989351025868,-0.4737240826954224,-0.234549370954008
2016-07-25,-0.3588813684843021,-0.3312412552030213,0.21595989351025868,-0.4737240826954224,-0.234549370954008,-0.26053320971392496
2016-08-01,-0.3312412552030213,0.21595989351025868,-0.4737240826954224,-0.234549370954008,-0.26053320971392496,-0.3118640345301005
2016-08-08,0.21595989351025868,-0.4737240826954224,-0.234549370954008,-0.26053320971392496,-0.3118640345301005,-0.38288802111934295
2016-08-15,-0.4737240826954224,-0.234549370954008,-0.26053320971392496,-0.3118640345301005,-0.38288802111934295,-0.5496316641064172
2016-08-22,-0.234549370954008,-0.26053320971392496,-0.3118640345301005,-0.38288802111934295,-0.5496316641064172,-0.545517984027986
2016-08-29,-0.26053320971392496,-0.3118640345301005,-0.38288802111934295,-0.5496316641064172,-0.545517984027986,-0.6531929791931831
2016-09-05,-0.3118640345301005,-0.38288802111934295,-0.5496316641064172,-0.545517984027986,-0.6531929791931831,-0.6602300647217052
2016-09-12,-0.38288802111934295,-0.5496316641064172,-0.545517984027986,-0.6531929791931831,-0.6602300647217052,-0.1941687466277416
2016-09-19,-0.5496316641064172,-0.545517984027986,-0.6531929791931831,-0.6602300647217052,-0.1941687466277416,-0.09706366134440134
2016-09-26,-0.545517984027986,-0.6531929791931831,-0.6602300647217052,-0.1941687466277416,-0.09706366134440134,0.14164070474367452
2016-10-03,-0.6531929791931831,-0.6602300647217052,-0.1941687466277416,-0.09706366134440134,0.14164070474367452,-0.2612899822418722
2016-10-10,-0.6602300647217052,-0.1941687466277416,-0.09706366134440134,0.14164070474367452,-0.2612899822418722,0.9165473013635712
2016-10-17,-0.1941687466277416,-0.09706366134440134,0.14164070474367452,-0.2612899822418722,0.9165473013635712,0.0407318536384059
2016-10-24,-0.09706366134440134,0.14164070474367452,-0.2612899822418722,0.9165473013635712,0.0407318536384059,-0.4615861257114796
2016-10-31,0.14164070474367452,-0.2612899822418722,0.9165473013635712,0.0407318536384059,-0.4615861257114796,0.4399455991523419
2016-11-07,-0.2612899822418722,0.9165473013635712,0.0407318536384059,-0.4615861257114796,0.4399455991523419,0.1486160999125007
2016-11-14,0.9165473013635712,0.0407318536384059,-0.4615861257114796,0.4399455991523419,0.1486160999125007,0.27452839124256856
2016-11-21,0.0407318536384059,-0.4615861257114796,0.4399455991523419,0.1486160999125007,0.27452839124256856,-0.1456464859224188
2016-11-28,-0.4615861257114796,0.4399455991523419,0.1486160999125007,0.27452839124256856,-0.1456464859224188,0.262069505051135
2016-12-05,0.4399455991523419,0.1486160999125007,0.27452839124256856,-0.1456464859224188,0.262069505051135,-0.004681926846208624
2016-12-12,0.1486160999125007,0.27452839124256856,-0.1456464859224188,0.262069505051135,-0.004681926846208624,0.5135609864114555
2016-12-19,0.27452839124256856,-0.1456464859224188,0.262069505051135,-0.004681926846208624,0.5135609864114555,1.5930187860056833
2016-12-26,-0.1456464859224188,0.262069505051135,-0.004681926846208624,0.5135609864114555,1.5930187860056833,0.816116854290758
2017-01-02,0.262069505051135,-0.004681926846208624,0.5135609864114555,1.5930187860056833,0.816116854290758,1.4271745764790336
2017-01-09,-0.004681926846208624,0.5135609864114555,1.5930187860056833,0.816116854290758,1.4271745764790336,-0.5829861504191537
2017-01-16,0.5135609864114555,1.5930187860056833,0.816116854290758,1.4271745764790336,-0.5829861504191537,-0.3177357305556132
2017-01-23,1.5930187860056833,0.816116854290758,1.4271745764790336,-0.5829861504191537,-0.3177357305556132,0.5159167306633989
2017-01-30,0.816116854290758,1.4271745764790336,-0.5829861504191537,-0.3177357305556132,0.5159167306633989,-0.11007794907435883
2017-02-06,1.4271745764790336,-0.5829861504191537,-0.3177357305556132,0.5159167306633989,-0.11007794907435883,-0.5035564296554008
2017-02-13,-0.5829861504191537,-0.3177357305556132,0.5159167306633989,-0.11007794907435883,-0.5035564296554008,0.4975721240203356
2017-02-20,-0.3177357305556132,0.5159167306633989,-0.11007794907435883,-0.5035564296554008,0.4975721240203356,-0.4978595597102144
2017-02-27,0.5159167306633989,-0.11007794907435883,-0.5035564296554008,0.4975721240203356,-0.4978595597102144,-0.5343757028065169
