date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,wd_E,wd_ENE,wd_ESE,wd_N,wd_NE,wd_NNE,wd_NNW,wd_NW,wd_S,wd_SE,wd_SSE,wd_SSW,wd_SW,wd_W,wd_WNW,wd_WSW
2013-03-17,2.8740000722254604,2.2160231868804168,2.6775151319317314,2.2510267472067054,1.2736875153072755,0.7255290894752359,-0.36796043849019594,-0.8696249013898418,0.009260528208531732,-0.07997837004407365,-0.6241389869756871,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.125,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.041666666666666664
2013-03-18,-0.435278066111556,-0.26098804755184773,-0.27679383930049445,-0.7649917910068934,-0.5670802465838055,0.41472124710176145,-0.44313784536849127,-0.9303359435959336,-0.9364750480513702,-0.07997837004407365,1.4008964018598211,0.0,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333,0.125,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.0
2013-03-19,-0.48540981173371267,-0.7958488967060952,-0.47908889427978596,-0.5468117265403777,-0.4916640997371822,-0.38240035858742333,-1.0977313637965747,-0.1745038409630375,-0.16523943949525513,0.41764394840070523,-0.350313446975917,0.041666666666666664,0.0,0.25,0.08333333333333333,0.041666666666666664,0.0,0.041666666666666664,0.0,0.041666666666666664,0.25,0.0,0.0,0.041666666666666664,0.041666666666666664,0.125,0.041666666666666664
2013-03-20,-0.5402049755532791,-0.7554820401661518,-0.3549077714212108,-0.5468117265403777,-0.4413272621437932,-0.009740209273953715,-1.0841627586526874,0.5968116147157058,-0.44401745352980243,0.5835180545489643,-0.4458339841851391,0.08333333333333333,0.08333333333333333,0.20833333333333334,0.125,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.0,0.0,0.0,0.0
2013-03-21,0.7346569741636584,0.5766242256519737,0.17386346139594686,0.6553176482653261,0.20713903624682126,-0.5718694357976114,-0.928307159026953,-0.5709591702685933,-0.2734354471043389,-0.07997837004407365,-0.6687152376733239,0.041666666666666664,0.08333333333333333,0.20833333333333334,0.20833333333333334,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.041666666666666664,0.0
2013-03-22,-0.0447167920784749,0.2163500310329806,-0.02442575091048733,-0.004926599107201647,-0.16051348140643204,-0.058495288195653285,-0.6088948595586837,0.04715258158806477,-0.6567928891064406,-0.07997837004407365,0.3183303134886375,0.041666666666666664,0.0,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.125,0.0,0.041666666666666664,0.125,0.041666666666666664,0.20833333333333334,0.041666666666666664,0.0,0.0,0.0
2013-03-23,-0.31577797480292663,-0.19185980572719505,0.09374660793880181,-0.05198504438429324,-0.0541982604063285,-0.37930774324042354,-0.8501959996851146,-0.2018034371228241,-0.6534776911017054,-0.07997837004407365,0.47116317302339267,0.0,0.125,0.4583333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664
2013-03-24,-0.7384002489432008,-0.7337848547759324,-0.46106260225192813,-0.6879870623716524,-0.5029238548541225,0.08646873470969817,-0.7812528167918488,0.516950109531853,-1.1619085123733608,-0.07997837004407365,0.08908102418650445,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.125,0.0,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0
2013-03-25,0.37382499113906564,0.413643042371953,0.662576267484532,0.8150311595087883,0.16015231530907514,-0.485529957194591,-0.7948214219357362,0.42853201450687317,-0.6043524843042661,-0.07997837004407365,-0.3471294290689429,0.08333333333333333,0.0,0.4166666666666667,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.0
2013-03-26,1.642857668109241,1.5847864677370547,1.275470196431692,1.6449710125774952,0.7280595323046484,-0.6092059623588698,-0.6488672368744602,-0.3301522847397313,-0.3514932910340121,-0.07997837004407365,-0.6559791660454276,0.125,0.0,0.25,0.125,0.041666666666666664,0.0,0.125,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0
2013-03-27,0.552200737189995,0.49185382691809276,0.07772323724737276,0.035001778703664145,0.137519317790734,-0.16301718425579187,-0.3162530513202465,-0.5420297474724016,-0.6372030827148237,-0.07997837004407365,0.6017079072093298,0.0,0.125,0.041666666666666664,0.08333333333333333,0.25,0.20833333333333334,0.041666666666666664,0.20833333333333334,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-28,-0.8066027400803212,-0.7852525968643601,-0.5592057477369311,-0.5639238884593202,-0.5420009373305713,0.11551071227953606,-0.5161149378991292,0.427309644529569,-1.170045816566802,-0.07997837004407365,0.2164417404654672,0.125,0.125,0.0,0.0,0.125,0.041666666666666664,0.125,0.041666666666666664,0.0,0.0,0.0,0.0,0.125,0.08333333333333333,0.08333333333333333,0.125
2013-03-29,-0.23416815634825303,-0.12727283526328595,0.007620990472370724,0.1319706962443376,0.06011674982982255,-0.28411302245982023,-0.7097426004929824,0.528358895986689,-0.7728248192721711,-0.07997837004407365,-0.08603996069706941,0.041666666666666664,0.0,0.375,0.0,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.0,0.0,0.125,0.041666666666666664,0.0,0.0,0.08333333333333333,0.0,0.125
2013-03-30,0.1569760449595043,0.2178637881532284,1.6980865984181328,0.2945362344742904,0.5672023076167637,-0.16750997917739438,-0.654001303685661,0.5638076253285007,-0.42472902877497964,-0.07997837004407365,0.006296558605178641,0.041666666666666664,0.0,0.2916666666666667,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.25,0.0,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.0,0.0
2013-03-31,1.1071475026817759,0.9424488630452088,0.057694023883086414,0.3530027876973436,0.1818427872623636,-0.8084081226366383,-0.7907875122983641,0.22276640166072117,0.016493687491590255,-0.07997837004407365,-0.1751924620923433,0.041666666666666664,0.0,0.4166666666666667,0.0,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0
2013-04-01,0.32893959098899506,0.3495606576147932,0.0862941382302181,-0.2946714359349261,0.07759142866515363,-0.020375404190751154,-0.299383974654873,0.08952807413459708,-0.5464872100397982,-0.07997837004407365,0.901005590464892,0.041666666666666664,0.08333333333333333,0.0,0.20833333333333334,0.16666666666666666,0.041666666666666664,0.2916666666666667,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664
2013-04-02,0.045054008221666164,0.11038703261562972,0.5323863806166712,0.09346833192671718,-0.11021536445734553,0.3458938555081434,-0.29571678407544383,0.03411396849682285,-0.6604094687479697,-0.07997837004407365,-0.4776741632548798,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.0,0.16666666666666666,0.125,0.041666666666666664,0.125,0.041666666666666664,0.0,0.0,0.0
2013-04-03,0.7824570106871103,1.3420807427906467,1.1372686242181171,0.633927445866648,0.2728479696283454,0.26236355405557055,-0.15416322770948296,-0.42712696960583885,-0.2402834670569873,-0.07997837004407365,-0.1529043367435248,0.0,0.0,0.25,0.0,0.0,0.125,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.16666666666666666,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664
2013-04-04,-0.21551448355861327,-0.16965803463022625,0.7186580649045334,0.6039811625084989,0.48382509217839537,-0.4620352037726667,-0.5395849576074749,-0.1683919910765185,-0.1375123289101974,0.4121148115290966,-0.47130612744093164,0.041666666666666664,0.0,0.0,0.0,0.125,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.041666666666666664,0.0,0.0,0.125,0.20833333333333334,0.08333333333333333,0.08333333333333333,0.041666666666666664
2013-04-05,-0.13215588327991093,-0.5173175865804872,-0.3008288953376379,-0.26446105487782795,0.17014915268297628,-0.2888487443406809,-0.49704554688609814,0.2337677314564568,-0.22491300358048802,0.014016956773273475,0.337434420930482,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.16666666666666666,0.125,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
2013-04-06,-0.8188442128485222,-0.8866743239209677,-0.4009749621590693,-0.8377184791623985,-0.611698097075264,0.2469468645270253,-0.43690362138346184,-0.030264183641180952,-0.8201417362488458,-0.07997837004407365,-0.022359602557587965,0.125,0.041666666666666664,0.20833333333333334,0.125,0.125,0.16666666666666666,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.0
2013-04-07,-0.03538995568365506,0.11745123251011978,0.7827515476702499,0.23749569474448243,0.029357174118960577,-0.16116454898466878,-0.4739422462356952,-0.822359928934092,-0.2701202490996037,-0.07997837004407365,-0.33439335744104653,0.16666666666666666,0.125,0.2916666666666667,0.08333333333333333,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.125,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664
2013-04-08,-0.6871026487716917,0.3435056291338016,-0.4510479955697852,-0.9860238824598992,-0.7356041588436065,0.4124017855915117,-0.45817332674415034,-0.3900484136276217,-1.0229715778112782,-0.07997837004407365,3.072505803021208,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.20833333333333334,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-09,-0.8299198310673709,-0.7585095544066478,-0.5531969837276454,-1.070158678561366,-0.7704527387159527,0.6080097062892458,-0.5373846432598175,0.3596718391187556,-0.8442522671923739,-0.07997837004407365,1.6205936374410317,0.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
2013-04-10,-0.7896978491147099,-0.8256194534043031,-0.3288697940476388,-0.5624978749660748,-0.6233142903660461,0.10738594787066569,-0.5527868436934195,0.29651605695805455,-0.8391287793668742,-0.07997837004407365,0.5634996923256407,0.0,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.20833333333333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0
2013-04-11,-0.7681295399516891,-0.7580049686998983,-0.3417509817464784,-0.40117810212382105,-0.5669020274968845,0.0946350968187372,-0.32468758965293326,0.1616479027955281,-0.9485303135231341,-0.07997837004407365,0.034952719767945256,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.25,0.25,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0
2013-04-12,-0.3367633566912713,-0.07933719312210334,-0.08451339100334615,0.2888321805013096,-0.3732988059838494,-0.1627509100744153,-0.018110457212665684,-0.42264494635572447,-0.5633645817002679,-0.07997837004407365,-0.5286184497664649,0.125,0.16666666666666666,0.125,0.041666666666666664,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.0,0.041666666666666664,0.20833333333333334,0.0,0.0,0.041666666666666664,0.0,0.0,0.0
2013-04-13,-0.4469366116050808,-0.10456647845956789,-0.22271496321692144,-0.4313046335875164,-0.53425680847005,0.03974163627804221,0.2514280503753687,-1.1556594760789474,-0.265298142910898,-0.07997837004407365,0.8405092502323847,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.041666666666666664,0.0
2013-04-14,-0.6101562485144282,-0.2498871620033634,-0.22471788455335007,-0.7944187615839263,-0.70075557897126,0.567805706778249,-0.12519242213199358,-0.650413218793346,-0.7167678348284675,-0.07997837004407365,0.08589700627953041,0.08333333333333333,0.125,0.125,0.0,0.16666666666666666,0.0,0.041666666666666664,0.0,0.16666666666666666,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.0
2013-04-15,0.07886379015288808,0.7789630940584388,0.9970641306681128,0.28598015351481926,-0.021196603205652097,0.16958509364557808,-0.10135568336570484,-1.2966394801279935,-0.14926621274516758,-0.07997837004407365,0.06997691674466,0.08333333333333333,0.0,0.2916666666666667,0.16666666666666666,0.0,0.041666666666666664,0.0,0.0,0.0,0.25,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0
2013-04-16,-0.3035365020347256,0.4161659709056993,0.512357167252385,-0.271591122344054,-0.2980608782241473,0.2770998641602728,0.08860478864871935,-0.9776009160516822,-0.2243102403068997,-0.07997837004407365,0.6844923727906553,0.0,0.08333333333333333,0.20833333333333334,0.125,0.0,0.0,0.16666666666666666,0.25,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0
2013-04-17,-0.2872145383437909,-0.20396986268917805,0.055691102546657795,-0.4313046335875164,-0.4800479064464002,0.5361063994715015,-0.116024445683421,-0.4984318849485638,-0.3288896682744542,-0.07997837004407365,0.7513567488371106,0.0,0.0,0.16666666666666666,0.08333333333333333,0.125,0.0,0.0,0.0,0.041666666666666664,0.2916666666666667,0.041666666666666664,0.25,0.0,0.0,0.0,0.0
2013-04-18,-0.8969564676551385,-0.9159402949124263,-0.5586337134032471,-1.2001430883017001,-0.8226364989810118,0.5166911149538046,-0.24034220632606543,0.5927370481246937,-1.1682375267460372,-0.07997837004407365,0.43613897604667784,0.041666666666666664,0.041666666666666664,0.16666666666666666,0.20833333333333334,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.125,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0
2013-04-19,-0.3909755932361616,-0.34273093204523275,-0.012490531768168327,-0.4310449771969583,-0.48189482911807,0.08299186392958514,-0.593125940067139,0.7280126589463213,-0.30598466387810225,-0.07997837004407365,0.34698647465140403,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.041666666666666664,0.375,0.08333333333333333,0.0,0.0,0.0
2013-04-20,0.12083455392957738,-0.13837372081177032,-0.22471788455335018,-0.17319619131013528,-0.4180948755622289,0.03896848244129223,-0.3881299866770558,0.39512056846056626,-0.1658422027688434,-0.07997837004407365,-0.28026505302248755,0.08333333333333333,0.0,0.041666666666666664,0.125,0.125,0.125,0.0,0.0,0.08333333333333333,0.0,0.0,0.25,0.16666666666666666,0.0,0.0,0.0
2013-04-21,0.6221520101511441,0.45451448461864546,0.32432130985139623,0.14371976401653408,-0.21234080349764903,0.18726371799141592,-0.13986118444970963,0.11805004027168929,-0.02389145183881981,-0.07997837004407365,-0.2675289813945913,0.0,0.0,0.2916666666666667,0.041666666666666664,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.0,0.0,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.125,0.0,0.0,0.0
2013-04-22,1.2301451576384625,0.8773573068745505,0.9950612093316842,0.42715548934609404,0.0038827060475819628,-0.38008089707717335,-0.11822476003107846,-0.2625144793289164,0.25488656219572736,-0.07997837004407365,-0.3757855902317096,0.125,0.041666666666666664,0.25,0.0,0.041666666666666664,0.0,0.0,0.0,0.08333333333333333,0.25,0.16666666666666666,0.041666666666666664,0.0,0.0,0.0,0.0
2013-04-23,1.6486869408560034,0.881898578235294,-0.04253435181459777,0.3817827139528058,-0.059878526863956484,-0.5440358976746135,-0.14682884655062492,-0.5281762210629584,0.411605013328662,-0.04680354881442169,-0.4362819304642169,0.0,0.0,0.25,0.041666666666666664,0.0,0.08333333333333333,0.041666666666666664,0.0,0.08333333333333333,0.2916666666666667,0.125,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664
2013-04-24,0.20022894954188,0.2232415974097445,-0.47508305160692865,-0.2901292977562416,-0.43362185392757446,-0.12494013094969424,0.10987449400940784,-0.5689218869730865,-0.10014100594772841,-0.07997837004407365,0.7640928204650069,0.0,0.0,0.0,0.16666666666666666,0.125,0.20833333333333334,0.125,0.125,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0,0.08333333333333333
2013-04-25,-0.8369149583634856,-0.6868583840482484,-0.5411794557090734,-0.6993951703176139,-0.7627086098554314,0.27555355648677293,0.1982537869736476,-0.3517474876721008,-0.6592039422007936,-0.07997837004407365,0.5189234416280039,0.0,0.041666666666666664,0.041666666666666664,0.375,0.08333333333333333,0.2916666666666667,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0
2013-04-26,-0.28779746561846703,-0.10910774982031156,0.15183132669523192,0.2874061670080645,-0.5303847440397892,0.25854417207827446,0.30203528037148947,-0.6381895190203073,-0.33250624791598354,-0.07997837004407365,-0.2070326411620839,0.08333333333333333,0.0,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.2916666666666667,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0
2013-04-27,-0.08960219222854537,0.11391913256287474,0.5323040717404185,-0.054577414980225496,-0.2999078008958171,0.7308947791260322,0.4087505262328745,-0.5636249504047709,-0.13118331453752122,-0.07997837004407365,-0.24524085604577284,0.041666666666666664,0.0,0.25,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.125,0.125,0.125,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0
2013-04-28,0.24441513616094035,0.29254247275212336,1.4777652514109834,0.14765684467003481,0.28251646244914164,0.5546620915535,0.2697640032725139,-0.611297379519622,-0.002794737263232432,-0.07997837004407365,-0.02872763837153607,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.16666666666666666,0.041666666666666664,0.125,0.08333333333333333,0.0,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664
2013-04-29,-0.7080880306600364,-0.5329597434897152,-0.5732261970919316,-0.8591086815610763,-0.585905911474346,0.5983183775763526,0.7663016077272058,-0.47642922535709425,-0.7176719797388499,-0.07997837004407365,0.8405092502323849,0.0,0.041666666666666664,0.0,0.08333333333333333,0.25,0.041666666666666664,0.08333333333333333,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.041666666666666664
2013-04-30,-0.7086709579347126,-0.6802987698605077,-0.4710772089340714,-0.9589296260882404,-0.7859409964369957,0.5623936299209996,0.7464987785982888,-0.28003511567027173,-0.7755372540033182,-0.07997837004407365,0.3660905820932485,0.041666666666666664,0.08333333333333333,0.125,0.16666666666666666,0.2916666666666667,0.16666666666666666,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0
2013-05-01,-0.17121201068321903,-0.18176809159220922,-0.1526127164419195,-0.49404922729030526,-0.5670802465838055,0.5716250887555452,0.3515423531937814,-0.16472488114460745,-0.21858398920781177,-0.07997837004407365,-0.1497203188365507,0.0,0.0,0.20833333333333334,0.16666666666666666,0.0,0.125,0.0,0.0,0.16666666666666666,0.041666666666666664,0.0,0.25,0.041666666666666664,0.0,0.0,0.0
2013-05-02,0.24732977253432153,0.30112042976686126,0.9790378386402553,0.029297724730683167,-0.104496377355415,0.6350700905754935,0.46192478963459555,-0.45524147908382734,0.09304462323729297,-0.07997837004407365,0.5603156744186666,0.16666666666666666,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-03,0.08469306289965046,-0.18075892017871065,0.31807379761880805,-0.5239955106484545,-0.34839771581753637,1.1662267764227,0.41351787398613227,-0.009483894027015516,0.2865316340591084,-0.07997837004407365,0.18141754348875247,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.041666666666666664,0.125,0.125,0.08333333333333333,0.20833333333333334,0.08333333333333333,0.041666666666666664,0.0,0.125
